Date,Stock_01,Stock_02,Stock_03,Stock_04,Stock_05,Stock_06,Stock_07,Stock_08,Stock_09,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Comm_01,Comm_02,Comm_03,Comm_04,Comm_05,Comm_06,Idx_01,Idx_02,Idx_03,FX_01,FX_02,FX_03,FX_04,FX_05,FX_06,Idx_04
1990-01-16,96.69185162639816,104.7016276485586,103.32872739347656,98.69425429080356,93.03797431749103,98.67755936544908,97.49261671299898,97.46836936391256,97.4249195054686,99.78325827252192,93.4106386314365,101.96079852737364,98.38605657210812,87.99019357708738,96.2662168414113,96.66726530208334,101.37643307975988,103.89628041648314,99.11667540078363,105.19733909843931,100.51020186866786,96.14873469076214,100.66140212334184,99.1205186417724,99.39875880038984,100.31952502060544,98.01396743729008,97.70178578612509,97.114362397224,100.92633573228484,99.09892274785756
1990-01-17,98.7712374353424,104.36818855799773,104.1608793576573,98.34061793466331,94.87341302034908,99.61003177743748,98.02049639761702,98.73419980694467,98.28324928211688,100.2167504068681,92.09718760233288,102.28759073093534,97.44453550989935,88.97056764730897,96.91556952581077,96.43907754558258,101.24060043159588,106.2206062534384,95.17850417394853,106.70781391037056,100.8017537375971,91.32359017891926,101.04295611176666,99.68190100405111,100.47575877152288,101.34089379750245,97.95358243959768,96.65750791119602,97.11736448341895,100.86103855950653,100.02069834665652
1990-01-18,100.34025706206356,103.20109695314588,101.94175502477462,98.85747579397125,95.4430356319426,98.76226692292556,99.2081773548016,98.51596639146918,96.566544146527,100.14452052315544,93.34496932680383,101.14380669196856,97.91528772367988,88.2353018140901,97.32141930630364,98.55881959480324,101.53943667919243,107.22826445164458,92.82296898434916,109.04661611743651,99.63556850501344,88.62328606699987,100.1780535209302,99.06443573913806,99.4401259834898,100.8594080662604,98.60047626853353,97.76031622529167,97.21298161628808,101.4272730135179,98.66423153397886
1990-01-19,101.9848626253748,106.03539397223648,104.57696792256384,99.4831509127404,93.54429910152776,98.44014352117246,101.05578431540692,100.0,99.1416778204006,102.45664058828211,93.60767437524176,104.57514748236804,97.3772899464015,88.57841540242968,98.21427489460962,97.41187918682098,100.7516006873875,107.6985131444842,90.08097105596704,107.40620182595252,99.23469163621488,88.2691474075679,100.30527459829398,99.25152092451368,99.21948785573,100.52335661408216,98.20376158120104,97.69248151771706,96.92997983543256,101.31412566878804,101.7027405391285
1990-01-22,99.4895872316835,103.701280492573,103.32872739347656,99.02069729713892,92.40506214068608,96.015602011187,100.11550700753531,97.94850707793998,99.1416778204006,100.50578277378897,91.59366108924402,104.24836660530724,95.4942977259272,85.637260481882,96.7532296136136,95.40623101585072,99.855102998687,105.95190150075511,87.92785911875158,104.40149270087548,100.7653083637851,94.59938333282956,97.99034668341008,97.84806501881688,100.02895900085396,99.33891751873198,96.4861104576705,97.12820802529532,97.1563353838868,99.31015828914497,101.09309065541127
1990-01-23,100.0,103.20109695314588,99.8613247830581,100.48966450950304,91.86709257404364,95.65953158189538,101.71564171685785,99.301608703846,98.28324928211688,102.31213742390672,92.20662407453962,101.6339836708102,95.69606768571629,85.29412726761264,97.24024935020508,95.7184873429842,99.29366580791132,107.48354114199417,88.6271617817037,105.09988836109204,100.07289074762396,89.72997043314123,98.93159694166891,98.46558792288988,99.32428998007391,99.47002776961682,96.72860182146592,97.24396784677658,96.58688061226222,100.14672925381308,99.41776666014918
1990-01-24,97.37238904357196,102.03405515546562,98.19696423202387,100.29926720062711,90.66454952329984,93.89621449204104,99.9340360877544,97.51204024698906,97.4249195054686,101.44508372009416,93.38877360092098,99.5097777151548,94.95631658329658,83.97058727323873,96.7532296136136,96.73933062175924,100.31694284571608,105.02485267826803,87.72543586636766,103.70310478529356,100.83819911140908,88.97742472643183,98.1175131389406,97.86679774580162,99.1229578528834,98.35830161073864,95.5970176591645,97.19262745863368,96.34020715193144,99.22857806232976,98.34328356349378
1990-01-25,100.43477248128404,102.70096322089032,97.78083791866882,99.2927272877195,95.1265712811948,94.37098874061532,98.64733130541752,98.0794390605648,98.71246734978315,103.03469664273383,94.37387810686128,99.67318514343654,95.89781269353374,85.5392027947324,96.99673251752012,99.08124734851852,101.26777138286435,107.02674101234676,88.57195783334463,106.17183872727772,104.70116406101336,86.32138055902622,99.10964363486998,98.46558792288988,98.14937912730696,97.97377206553914,95.8917515227982,97.87492050285849,96.06362679490086,99.82108184144492,98.72128640044647
1990-01-26,102.64647832426716,102.70096322089032,97.78083791866882,100.10882603150957,93.70252301455632,94.87961975390417,99.4721452615528,99.301608703846,99.1416778204006,105.34684274603056,97.39490731249369,99.83659257171828,96.03230382052944,89.80391733558378,99.1883004390142,98.77499264686344,101.22249383347636,105.73692949826506,86.1059971968925,108.26701021865814,109.7667707385799,85.25896458073032,100.78860954524728,99.23276514186496,98.92023827129232,98.22609015815694,95.65237844749026,97.3798084536169,96.32833855044588,99.29827492809748,99.44529996811384
1990-01-29,103.4026249710778,102.8676678240193,97.78083791866882,99.15671667845338,94.24050910588946,95.57478299586252,100.1319839533756,99.73813603475035,100.42921806766633,105.20233090226516,97.85461099819382,101.14380669196856,96.57029328048394,91.66666012469004,100.64933179123186,102.34792980572142,102.9520940092806,107.05360738744336,86.63967923970009,110.29721971489676,110.16763648581184,84.37361371048458,101.93336709872992,99.98129032867924,98.83750390509232,97.77434527884988,95.62357598676934,97.80027236598043,96.66334801891686,98.92433683142856,100.3144618260686
1990-01-30,103.6861789930882,103.36784140201212,97.36479339361888,99.42872035288896,93.95568953774738,96.42251502752934,102.45794621293736,100.52380859710388,101.716758314932,107.44217768672904,99.62781209617646,102.45093020021176,99.26027384955192,93.23528873013692,101.86688113271056,103.93923102226464,103.477306949728,108.65242834206788,87.54140515503613,111.0605773702551,110.24052723343578,83.35546612003412,102.0605403819896,101.17891679418368,98.49137019801869,97.58704011694591,96.00792197901607,98.38183621919724,96.897618518258,99.08181795089808,101.18284643777322
1990-01-31,103.53493724076782,102.70096322089032,96.25520291584117,101.06093538456574,94.62023823481272,95.64259499382683,101.286723491965,99.34526950359688,101.28757063546124,108.3814959918143,100.59105157160124,101.3072027937494,99.66378049983456,94.70587927436397,100.811671703429,103.02047837078317,102.562702662908,107.7656842074404,84.19211991936766,109.1603073535693,110.93294484959696,82.8685222970658,101.52631154190745,100.91692375653312,98.6278930807912,98.23711058124536,95.81774589666544,97.53721921352825,96.1989042798956,99.60378095147408,100.32468463928942
1990-02-01,107.33456113570683,103.701280492573,97.08738633706233,105.11427084190436,96.64557042034104,98.01629391676158,104.58596060687798,102.57530151916392,103.43349383871738,111.63293436202622,100.30644438610472,104.73857756365156,100.4707522137805,96.22548230722433,101.46101742343924,104.25748897487654,102.76193051266876,109.49885753840655,84.52336993472403,110.52460218716227,111.2973763445835,77.11376697046337,104.17194051846226,102.88175049667664,98.0418152453884,99.40502324502285,97.27800363879275,97.86024937493632,95.94396489085145,101.39043529153602,102.72620109449156
1990-02-02,108.14741082257063,107.70259938647526,101.6644045908908,107.04572675806322,96.89873694353209,97.6941048693183,106.61499483146524,102.00788253893704,106.00863510963984,111.34394539205545,100.61294443202408,107.67970739570671,101.81576329162417,96.12745078798108,102.84087881955833,103.59695511425538,101.74770677392377,109.99597260634282,83.3087953201513,110.32970845710229,109.98542073831854,78.75166354741852,104.24826087496804,102.88175049667664,98.01974748724446,99.47774458761464,97.26299832361887,97.77362637927006,95.83746168608236,101.48745241417798,105.66712456191472
1990-02-05,107.59924002552918,108.0361082070763,102.35784988108924,105.84877199218307,96.48733824496712,97.98241253491324,104.94886502718352,101.04760711088218,105.15022936250276,108.3814959918143,98.88351050161552,108.82348010817262,101.5467311336895,95.19608266441622,102.67853890736116,103.99328001202156,101.60282082669995,109.48541922564362,83.1063632927001,110.3784299534586,108.70991050586557,79.32713570274609,104.83333581407491,102.63849018601078,98.39070413442344,99.15050274901132,96.87181180170508,97.70178578612509,96.12947498687448,100.77222601593525,105.38599837731309
1990-02-06,108.63893293000127,108.20279288733668,102.0804428245327,105.98478260144915,98.98734216958115,98.77926915668428,105.16332725790132,103.4483158476704,104.72104928008086,109.97111759384394,100.32833724652752,110.29413563620729,103.698722242803,96.51960957483692,103.81490436396288,102.04767672954476,100.31694284571608,110.29154373412273,83.89768131131797,108.98164637766014,109.0014623747948,82.20451336604731,105.57109926029749,103.06885873771624,98.22797743275828,99.68047497939448,97.65004206198878,97.96305854499046,96.227131040013,101.47870045235383,105.39342303408657
1990-02-07,107.56141211766406,109.03640555589038,103.4674214846427,107.37213467620528,97.97466781447169,99.50828916335716,113.29595357517606,101.83326958991016,106.4377620127196,109.97111759384394,99.3432141873157,112.41830761236002,103.7660093929202,95.39214570290268,103.00323962492304,102.9003771403125,100.3350494438356,110.3184203596486,81.70776674186314,109.33896058484382,111.58892821351272,79.94687624591913,105.59653255140358,103.4618540581081,98.07352942820374,99.87659816099314,98.14343785980068,98.26469830460309,96.37165780930052,101.83848663681404,107.07403727318923
1990-02-08,107.75045848480283,110.03670290470444,105.96393399985767,109.14034277305149,98.29112390287412,99.10138435272611,115.4569530435108,101.35313187588272,106.4377620127196,110.69365077450102,99.84674070040457,110.4574864319846,106.38871112919482,95.98041332208112,103.3278915917606,102.22782857525075,99.74644130179144,109.1495331595749,80.97166144667163,109.45265182097656,110.6778494760463,77.82204428932731,105.24036405998078,104.15422717529614,97.1192567031966,99.75760112877376,98.6325753020146,98.87224049693523,96.02398505642044,102.71660277800532,107.50381345084908
1990-02-09,106.20036057636317,109.87003814731268,106.3800351475804,107.72577103234552,97.6265917304995,98.42316590454756,113.55992148192728,99.301608703846,109.0128804924954,109.82657971190848,99.16810841047628,110.94770871682978,106.45596501001656,94.11765090704505,101.78569724783355,102.5821191877006,100.07243744656728,107.21483638931088,80.8060320514598,107.42244232473794,110.5320679807984,79.68127436217807,104.47724242767283,103.4244347154666,98.04870648809845,99.51520225754751,97.73213647603043,98.20824784448264,96.291916676141,101.49568089368634,108.80608574649293
1990-02-12,108.65782359088716,108.20279288733668,104.71567459654617,107.67140187683238,97.02530781160962,99.35570396222616,116.13331857351558,101.26584052635764,109.0128804924954,110.91041854014917,99.2775541593188,110.130682901922,106.85946334297532,95.44116473351258,102.11038403661708,104.08335020813271,101.62092742481948,109.76756229108985,79.99632149178953,109.04661611743651,109.620989243332,78.30898811229562,105.82547313773344,104.73430768106364,97.44056747016496,99.4821493944021,98.3521064439619,98.86407465327262,96.33371536627638,102.09520734252932,108.3827562608805
1990-02-13,109.11151779045264,108.36951741333426,107.3509126599677,109.11316696734325,97.78480738118272,99.81349238846428,117.86540605350018,101.65872722416232,108.15450513355384,111.48843987704082,99.14619699678194,111.92809665401572,103.56425606777886,95.0000065419766,102.75972279223812,105.09818613468748,101.783931024252,111.42012624633688,79.18660215705195,110.7682329028478,108.23615401100967,74.8561298503352,106.9702306912161,105.29567851551036,97.54813135208352,99.60665243510576,98.25737513043592,98.64539438713804,96.22673888954624,102.11026193376516,109.39234255919511
1990-02-14,108.1285201616848,106.70229207622688,106.24132218219,110.03804788240122,97.34176390001208,98.474090548711,117.9149117295336,101.61502609110909,107.72531745408304,110.47686565007288,97.24165728953402,112.09151540879832,101.8830171724459,93.6274344330396,101.05516764294636,104.52771101669369,102.09182057090833,110.43933442322732,75.17482566573803,110.03735624506037,105.02916130375456,73.57238037614367,106.15619468259186,104.6781325557734,98.23625612986888,99.6914954024829,97.4507682334424,97.75233869248925,96.02823781089064,101.48136678854108,108.45048804935844
1990-02-15,108.3553633792931,108.70293658102656,106.24132218219,111.50711158729688,95.5696312870561,97.1854984731633,119.03666619372883,100.9602855113804,108.58370800712238,108.3814959918143,98.29244037674272,115.03269054685704,103.36247779066592,92.89214897389098,101.29868447563128,102.1857942899344,100.28071859538782,108.3971516517183,76.72065029566711,109.2902390884875,106.08601041490228,75.12173173407626,104.78248288732104,103.61153142867418,98.7919940856304,99.73556028259692,96.94217646349614,97.19920977915416,96.02503757630146,100.95510390867166,109.41254484224102
1990-02-16,108.96028380248116,108.20279288733668,106.3800351475804,112.92167455595452,98.00632085942271,97.52455846298491,112.99903177674425,101.35313187588272,108.58370800712238,109.97111759384394,98.29244037674272,119.11766105038345,103.16074110017234,94.60784121314414,102.11038403661708,102.15576325557488,99.9275514993435,110.04971560696532,76.0029463165953,109.45265182097656,103.86297607117088,72.3771592343114,105.90178666651008,104.64072474096383,99.28981403968396,99.56588275396253,96.28456128167151,96.70437163661823,96.01759076624312,100.278043339036,109.64089148955247
1990-02-19,109.33836877240988,107.86934383534148,106.6574233299127,112.02398699070146,97.59493042320312,95.77821078404423,113.8403663345188,98.77783035671882,107.29617535690556,110.33236248569744,98.13919963041884,115.84970503526392,101.14325775270234,94.31370740355491,102.27271002003586,99.837864484213,98.57827831676288,108.3031039632362,75.54287831333379,108.38070145479088,103.5714353238083,77.68923912579095,104.32457440374463,102.91916983931816,100.39301782970963,101.3816634786457,97.04327690245496,95.72073841824012,96.09693798695352,100.98477530639936,108.67240081918835
1990-02-20,111.02077118619064,109.20309023615071,106.5187481129708,116.0500238336553,98.06961868697948,95.38825897290424,109.81527672319574,97.7739344622154,106.00863510963984,112.42774950273603,98.7521718923502,113.39871820254774,100.60526829274784,95.88235563493154,104.62660392494868,100.444360808561,98.94955201092674,108.1956179619912,73.2609483882132,109.50138106196754,102.87900658608054,81.45196765933791,104.04472626882765,102.86305235318788,100.2758009475064,101.93146574569214,97.39427697541043,95.54878492417492,95.81230937832666,101.65111101835274,108.34454520848044
1990-02-21,111.00186499660698,108.86967106845846,107.76700122487424,117.41019133065484,97.49999607538597,96.74464663499371,114.15376507879093,98.51596639146918,109.44208336606395,110.78537456818948,98.29244037674272,115.84970503526392,99.26027384955192,96.51960957483692,106.00647924984614,101.44718203067518,99.99093564685104,107.48354114199417,71.25506014255623,110.21600947633492,99.27113701002686,78.6631267717276,104.55354230099115,103.8735014106608,100.0813666386392,101.924858535511,98.14151166918704,96.28810192068518,96.36644831262754,101.84199312897876,110.35293727383556
1990-02-22,111.19091136374576,109.27128621541702,108.59917835468733,116.97499246919652,97.75315433623167,97.54152787389856,114.38471672843444,100.9602855113804,113.73393736962514,109.5909429523657,98.3799932651624,116.09563734900075,101.07602050652837,98.23529527211352,105.59750245860349,104.32354121559032,100.54333059265616,110.39902973536776,70.7029811711626,114.64999091941591,98.39650364637244,77.86631267717276,106.43599502340476,104.7529942967204,99.88968093612009,101.90612129442474,98.64333655335766,96.79824460040008,96.69145768310472,102.0186673332095,112.212859536135
1990-02-23,110.18903083844098,110.27533902496484,111.0956845784942,115.94120657419408,96.96200998405284,97.81284151144608,112.02575692139304,100.5674593135292,117.16740841719589,109.36697997239432,99.7810342892288,118.55530028139556,99.66378049983456,99.41175200675131,105.67930617411906,103.981265307581,100.01810659811952,110.6677447384803,73.11372908418835,115.47831831455066,98.68804439373504,75.8300090529402,106.8430300970398,104.7529942967204,100.25373976497572,102.2697196012641,98.5766748434958,96.38891670753868,96.63349371825504,102.01087744059664,114.29378260387678
1990-02-26,107.48580288802722,110.44262139128364,111.0956845784942,115.72362468756155,96.0759395464022,98.37232331749686,112.682988738363,101.83326958991016,115.45065769931276,108.84440257892452,100.98507667603296,117.40743870210986,102.3537444342548,101.176469818591,106.17007971648806,105.15822529643906,100.8149958889842,112.53527044578809,71.1998518066635,115.18596610250876,98.6151647676777,77.86631267717276,107.14829103987542,104.7529942967204,99.50494180352108,103.04098109505682,99.94126076382534,96.99175968795178,96.51159403170745,103.55363183721856,113.67043032175168
1990-02-27,109.2627284853774,110.10796700573728,112.76005142093652,115.80519596492796,97.12024215942677,100.62731842114894,115.3714500429542,103.79746107911951,116.30903305825431,112.72638127501456,102.01397617945469,117.07950252195867,103.16074110017234,105.4901772221459,107.88774881063902,107.34401958637348,101.8835394220878,114.0266053991676,75.19322698185772,116.19294672891805,98.65161014148968,77.33510046635898,109.94660169581674,106.60556300893936,98.63616520228857,103.40457940189616,100.85795128805432,97.53721921352825,96.20697267717404,104.83434670217386,114.61437303963224
1990-02-28,109.62190726572244,111.44665427796288,114.56309348032076,119.99455957562934,97.65822825075988,101.03425605462508,118.0267329403272,104.53952325835006,120.60086427066888,112.35310674859896,103.98421302124255,115.27574592936884,102.15201606108508,109.50979660994771,110.34162348687327,107.5902236727932,102.78909040984804,116.67337898942864,75.37725769318925,117.24865659631828,97.23031841378878,71.84594702349763,111.2694059425004,106.4184086565718,99.24568509900934,103.34287848239272,99.44688678921035,96.2300336990844,95.50415621566384,104.12833402207455,117.0958483010712
1990-03-01,106.57842225324512,111.27938187307838,114.42441826337884,120.23942253254998,98.29112390287412,98.74535495199083,117.2467285435646,103.23006226554376,121.03004435309076,113.17427251739718,104.5752645928438,114.45586583623783,101.2777655143458,108.5293898298432,110.5052100247368,109.1995412192554,104.3466447412492,115.3835777257762,73.96025105116532,116.68020041565454,95.00729519162404,73.57238037614367,110.30269508221885,105.66995263674949,99.93105469483336,102.80850144522212,98.537791656406,95.8459565806514,95.77987529339696,102.87943198355693,116.7573473775374
1990-03-02,104.63135647833978,109.27128621541702,112.48268840423655,121.49075522599163,99.0506317347926,99.27094717048205,114.34253275354274,104.97602033927768,119.31333921750094,110.78537456818948,102.86772352285809,111.66823274418915,101.14325775270234,107.05879274363956,109.11469311314536,108.78519999157024,104.33758038810024,114.72524390640169,71.93595710185502,116.32288620847083,92.20116823160085,72.952631389639,110.68429686474776,105.55763696966498,99.69386574846556,102.93080208253213,98.7485964617824,95.9368764877628,95.64318084898146,103.24687613401768,114.90552256097028
1990-03-05,107.27788138870038,109.6059704852663,112.76005142093652,122.11646543295409,101.83543870285806,101.40725486627396,114.01063642359222,106.98386254491238,120.17172217349136,111.75587792160204,104.4220238465199,112.16018798366991,101.07602050652837,109.80393696151356,109.523669904388,110.13030857517748,105.14352297802468,114.0937764621238,74.89878837380803,116.4365774446036,94.60641832282548,71.4475399762202,111.37116641784148,106.942394731873,99.01125791021616,102.64433833119186,99.50413311549748,96.94069320651452,95.9821997706535,103.66936093698575,115.57855348373585
1990-03-06,108.1285201616848,109.94064479368126,113.17615256865923,123.0413638921087,100.72783826227676,100.89860744156265,113.18083946983153,106.37278276493458,120.17172217349136,112.57706972857032,106.39225141167204,111.99621423034388,102.3537444342548,110.39213916092608,109.68724947786232,110.5086171430247,105.18880052741272,113.31451832874131,73.75781902371409,115.6244905482543,95.0437294438694,68.96856936019643,110.48081005271143,107.27922645480665,98.92438090765424,102.66967437633944,100.2296415049721,97.62341422996693,96.57335814790964,103.78601658592277,115.74306091509705
1990-03-07,107.22117058429832,108.93658202269911,112.76005142093652,121.94982283094,101.13922869849635,100.0,112.01917113229108,105.93626551735578,118.4549486644616,111.60654901637774,105.51660193121002,111.34029656403798,102.62275164021786,107.84311685932788,108.29673953066006,109.51781062535105,104.3919222906372,112.92489951247931,76.55502090045529,116.79389165178728,95.26239056517466,71.71315030329292,110.2518148445483,107.18562045904288,98.57549201861924,102.66637077124886,100.31916301042256,97.71375208532878,96.32181188796666,104.14999577365226,114.78601909175238
1990-03-08,108.88465904414652,109.43860842747304,113.17615256865923,124.35118860377588,101.48732956950457,100.77992003370252,115.65360370824828,107.55129160846488,116.73821314067622,113.32357538445142,106.39225141167204,111.34029656403798,107.31882082305242,110.78431757371172,108.78752700180748,110.5146187685031,104.95335948141287,115.3298347251537,77.2727248795271,117.1187248614001,95.40816093885596,69.01283774804186,111.8799141727134,108.60780909172443,98.05835948838308,102.8184206666137,100.8175960493811,98.0540212500246,96.15016465016468,104.85431451542335,114.35617696516884
1990-03-09,108.75235453880543,109.27128621541702,112.76005142093652,125.22437583805956,100.69619347967102,100.72906924094052,116.8318737224832,108.29333362104424,120.60086427066888,111.75587792160204,105.3633797381577,111.83222915051697,109.8049687360113,110.58824145127208,108.62393349955472,110.63471999897376,105.01674362892042,114.8864729082692,73.3345580402256,116.82637264935818,95.48105168647992,70.34085983174467,111.2694059425004,108.5329704064414,98.45000301491868,102.51211847249031,99.91417538544684,97.46572100376537,95.95500526671924,104.12606940901372,116.30690514127376
1990-03-12,104.63135647833978,107.76525680826678,111.23442270951692,123.86000652991277,99.87340434488648,98.76226692292556,117.69481166420584,106.41645364801109,121.03004435309076,108.62043091956316,103.76530297028602,109.86454411060464,107.31882082305242,109.11764436506846,107.3970031258268,106.10100735680167,102.8977631608328,111.83662168812474,74.32830369876106,114.06528649533212,94.97084981781204,81.27490255128774,108.0132209416285,106.13771747543244,99.22914085601464,101.5315109706168,98.44794631433828,96.96294812634972,96.21550037443998,102.3202560202985,115.53707425829836
1990-03-13,104.63135647833978,106.4265396517383,107.90568902463232,122.49562844971766,98.76582869134116,98.4910353424908,116.16804364332587,105.49973818645137,120.60086427066888,108.2471737519276,103.02098282245356,108.88066761114584,108.0784669641718,106.8627427891063,106.00647228545694,106.43728163933255,102.7981437089078,109.43167622502112,72.5800514289144,113.51307081345384,97.08454804010748,76.7596283110314,107.58075940461656,105.85704934995708,98.89817708876164,101.87306843127932,98.6565547027974,96.8426260463022,95.77559180467917,103.0080345564385,114.45723463540276
1990-03-14,105.6332525323424,106.92857601794653,108.59917835468733,123.34148198142326,98.00632085942271,100.15256878970848,120.3168787351044,107.55129160846488,120.17172217349136,111.68123516746492,103.56827650311648,108.55267479849022,109.73590999590954,109.11764436506846,108.05134231289176,106.9777257229668,103.10603325556411,112.11876475357096,73.15053171642772,114.08153473875218,99.81778425250673,69.6325782912149,108.8527038968172,106.5119915966716,98.58238326132928,102.65645154985732,99.03054527335,96.46792167295368,95.10037626787012,104.13265347595444,114.71282459812376
1990-03-15,102.041565665428,108.43461538653104,112.06657467369769,126.01578126581713,97.68986477102024,98.15189329555642,124.89720774391508,107.20209596038784,122.31759979445424,107.72460503784778,102.16721692577858,108.88066761114584,111.53146219052694,106.37254594103062,106.00647228545694,108.52699265419368,103.97535999299612,112.42778444454306,72.78247906883198,114.76368215554866,100.29155186892922,72.24435407077505,108.4965285776652,105.81960695165158,99.0484890325675,102.5275437023662,98.57377580757334,96.14370172929286,95.22888386284303,103.51247626670488,115.84807392168636
1990-03-16,99.84875048333072,106.4265396517383,110.26350744868114,128.7718272685438,96.55063607252389,96.71074884172285,126.4240131840513,107.0275334279889,121.45919404731715,106.45549595032682,102.45181483463932,106.58496710557613,110.2193378112696,105.58822836731888,104.2887822981384,108.12466613094904,103.44109375348896,112.4546508196397,75.96613490928861,113.18823760384105,96.82945266655686,72.90836300179353,108.95444388897076,104.86527538030894,99.9145038762254,102.90656723908138,98.05197249443144,95.28252192751572,95.201059064633,102.9946236499984,114.30205332901626
